Name,Latitude,Longitude,Country
Liaoyuan,42.8976,125.1381,China
Taraz,42.9,71.3667,Kazakhstan
Zvecan,42.9,20.8333,Kosovo
Ames,42.9,-8.6333,Spain
Grandville,42.9004,-85.7564,United States
Kutchan,42.9017,140.7589,Japan
Buffalo,42.9018,-78.8487,United States
Yanji,42.9044,129.5067,China
Jenison,42.9063,-85.8269,United States
Botevgrad,42.9073,23.7937,Bulgaria
Cheektowaga,42.9082,-78.7466,United States
Marysville,42.9084,-82.4806,United States
Makubetsu,42.9085,143.3561,Japan
Petnjica,42.9089,19.9644,Montenegro
Lancaster,42.9099,-78.6378,United States
Qulan,42.91,72.715,Kazakhstan
Alden,42.9114,-78.5211,United States
Depew,42.9118,-78.7043,United States
Memuro-minami,42.9119,143.0508,Japan
South Milwaukee,42.912,-87.8627,United States
Seneca Falls,42.9136,-76.7904,United States
Oytal,42.9153,73.2549,Kazakhstan
Obihiro,42.9167,143.2,Japan
Podujeve,42.9167,21.2,Kosovo
Zubin Potok,42.9167,20.6833,Kosovo
Lebane,42.9167,21.7333,Serbia
Fort Erie,42.9167,-79.0167,Canada
Teteven,42.9167,24.2667,Bulgaria
Marsciano,42.9167,12.3333,Italy
Monteprandone,42.9167,13.8333,Italy
Follonica,42.9189,10.7614,Italy
Stoughton,42.9237,-89.2225,United States
Maevka,42.925,74.5694,Kyrgyzstan
Gavorrano,42.925,10.91,Italy
Fort Atkinson,42.9253,-88.8442,United States
Oregon,42.9253,-89.3892,United States
Chubbuck,42.9263,-112.4623,United States
Masangshy,42.9289,75.3019,Kazakhstan
Chimboy Shahri,42.9295,59.782,Uzbekistan
Auburn,42.9338,-76.5685,United States
Piombino,42.9348,10.5221,Italy
Greendale,42.9371,-88.0018,United States
Hampton,42.9391,-70.837,United States
Panshi,42.9392,126.0561,China
Bedford,42.9406,-71.5302,United States
Amsterdam,42.942,-74.1906,United States
East Grand Rapids,42.9464,-85.6088,United States
Cudahy,42.9467,-87.8641,United States
Lugovoy,42.9472,72.7644,Kazakhstan
Keene,42.9494,-72.2998,United States
Savnik,42.95,19.1,Montenegro
Foligno,42.95,12.7,Italy
San Benedetto del Tronto,42.95,13.8833,Italy
Turpan,42.9512,89.1895,China
Ballston,42.9542,-73.8794,United States
Strathroy-Caradoc,42.9575,-81.6167,Canada
Forest Hills,42.9577,-85.4895,United States
Mojkovac,42.96,19.58,Montenegro
Grand Rapids,42.9619,-85.6562,United States
Greenfield,42.9619,-88.0052,United States
Tumen,42.9627,129.8413,China
Huadian,42.9633,126.7478,China
Erbaocun,42.9633,93.1714,China
Kenmore,42.9646,-78.8713,United States
Foix,42.9653,1.6069,France
Eggertsville,42.9665,-78.8065,United States
Vlasotince,42.9667,22.1333,Serbia
Fokino,42.9667,132.4,Russia
Onondaga,42.9686,-76.2169,United States
Stillwater,42.9701,-73.6885,United States
St. Francis,42.9716,-87.873,United States
New Berlin,42.9726,-88.1291,United States
Ionia,42.9773,-85.0727,United States
Iwanai,42.9798,140.5146,Japan
Leninskoe,42.9806,74.6722,Kyrgyzstan
Port Huron,42.9821,-82.4388,United States
Makhachkala,42.9833,47.4833,Russia
Kushiro,42.9833,144.3833,Japan
Welland,42.9833,-79.2333,Canada
Norwich,42.9833,-80.6,Canada
Deruta,42.9833,12.4167,Italy
London,42.9836,-81.2497,Canada
Allendale,42.9845,-85.9499,United States
Manchester,42.9848,-71.4447,United States
Walker,42.9853,-85.7446,United States
Malta,42.9853,-73.7879,United States
Kitahiroshima,42.9855,141.5631,Japan
Fitchburg,42.9859,-89.4255,United States
Mendon,42.9859,-77.5479,United States
German Flatts,42.9868,-74.9804,United States
Tutin,42.9875,20.3256,Serbia
Spello,42.9889,12.6722,Italy
Verona,42.9892,-89.5383,United States
Victor,42.9894,-77.4277,United States
Farmington,42.9895,-77.3087,United States
Grottammare,42.9897,13.8658,Italy
Exeter,42.9901,-70.9646,United States
Manchester,42.9921,-77.1897,United States
Otofuke,42.9942,143.1981,Japan
Owosso,42.9955,-84.176,United States
Kushiro,42.9961,144.4661,Japan
Burton,42.9974,-83.6175,United States
Leskovac,42.9981,21.9461,Serbia
Batavia,42.9987,-78.1802,United States
Sarnia,42.9994,-82.3089,Canada
Sokhumi,43.0,41.0167,Georgia
Reinosa,43.0019,-4.1378,Spain
West Allis,43.0068,-88.0296,United States
Waukesha,43.0087,-88.2464,United States
Roccastrada,43.0097,11.1683,Italy
Naganuma,43.0102,141.6951,Japan
Tonawanda,43.0105,-78.8805,United States
Sarykemer,43.0106,71.5172,Kazakhstan
Shimizu,43.0113,142.8846,Japan
Amherst,43.0117,-78.757,United States
Bojnik,43.0142,21.718,Serbia
Dimitrovgrad,43.0167,22.7833,Serbia
Lugo,43.0167,-7.55,Spain
Chiusi,43.0167,11.95,Italy
Goffstown,43.019,-71.568,United States
Clarence,43.0196,-78.6375,United States
Newstead,43.0196,-78.5223,United States
Kegen,43.0197,79.2203,Kazakhstan
Grand Island,43.0198,-78.9619,United States
McFarland,43.0203,-89.2828,United States
Taxtako`pir,43.0225,60.2886,Uzbekistan
Flint,43.0236,-83.6921,United States
Sevlievo,43.0256,25.1133,Bulgaria
Qorao`zak,43.0275,60.0125,Uzbekistan
Thames Centre,43.03,-81.08,Canada
De Witt,43.03,-76.0819,United States
Raymond,43.0322,-71.1994,United States
Alagir,43.0333,44.2333,Russia
Pelham,43.0333,-79.3333,Canada
Onate,43.0333,-2.4167,Spain
Kirkland,43.0368,-75.3865,United States
Santa Comba,43.0383,-8.8142,Spain
Ingersoll,43.0392,-80.8836,Canada
Vladikavkaz,43.04,44.6775,Russia
Bijelo Polje,43.04,19.75,Montenegro
Milton,43.0406,-73.8998,United States
Syracuse,43.0407,-76.1437,United States
Fairmount,43.0414,-76.2485,United States
Newark,43.0418,-77.093,United States
Riverton,43.0421,-108.4144,United States
Northview,43.0427,-85.6016,United States
Comstock Park,43.0438,-85.6778,United States
Lapeer,43.0447,-83.3253,United States
North Tonawanda,43.0457,-78.8659,United States
Beasain,43.0458,-2.1894,Spain
Manlius,43.049,-75.9792,United States
Gloversville,43.0491,-74.3465,United States
Middlesex Centre,43.05,-81.45,Canada
Metkovic,43.05,17.65,Croatia
De Witt,43.0501,-76.071,United States
Amurrio,43.0528,-3.0014,Spain
Camillus,43.0539,-76.3056,United States
Monona,43.054,-89.3334,United States
Grand Haven,43.0553,-86.2201,United States
Henrietta,43.0555,-77.6413,United States
Kuriyama,43.0563,141.7843,Japan
Limoux,43.0569,2.2186,France
Portsmouth,43.058,-70.7826,United States
New Hartford,43.0586,-75.2821,United States
Niagara Falls,43.06,-79.1067,Canada
Herkimer,43.061,-74.9894,United States
Wauwatosa,43.0616,-88.0347,United States
Brookfield,43.064,-88.1231,United States
Milwaukee,43.0642,-87.9675,United States
Sapporo,43.0667,141.35,Japan
West Lincoln,43.0667,-79.5667,Canada
Campiglia Marittima,43.0667,10.6167,Italy
Saratoga Springs,43.0674,-73.7775,United States
Babusnica,43.068,22.4115,Serbia
Newmarket,43.0691,-70.9516,United States
Pewaukee,43.0701,-88.2412,United States
Qunghirot,43.0704,58.9,Uzbekistan
Hooksett,43.0709,-71.4365,United States
Dylym,43.071,46.6345,Russia
Pittsford,43.0733,-77.5268,United States
Qo`ng`irot Shahri,43.0758,58.9067,Uzbekistan
Assisi,43.0758,12.6175,Italy
Oltinko`l,43.0758,58.9067,Uzbekistan
Geddes,43.0762,-76.2252,United States
Oneida,43.0769,-75.6622,United States
Veliko Tarnovo,43.0778,25.6167,Bulgaria
Perinton,43.0781,-77.4283,United States
Macedon,43.0792,-77.3095,United States
Weare,43.0813,-71.7219,United States
Madison,43.0822,-89.393,United States
Stolac,43.0825,17.9558,Bosnia and Herzegovina
Zumarraga,43.0831,-2.3167,Spain
Chili,43.0845,-77.7541,United States
Arcadia,43.087,-77.0858,United States
Leninaul,43.0878,46.5631,Russia
Beecher,43.0903,-83.7039,United States
Shorewood,43.0913,-87.8864,United States
Niagara Falls,43.0921,-79.0147,United States
Sullivan,43.0923,-75.8794,United States
Lourdes,43.095,-0.0453,France
Carqueiranne,43.095,6.0736,France
Utica,43.0962,-75.2261,United States
Wheatfield,43.0975,-78.8831,United States
Oconomowoc,43.0996,-88.4948,United States
Mikhaylovskoye,43.0997,44.6317,Russia
Kittery,43.0998,-70.7126,United States
La Seyne-sur-Mer,43.1,5.883,France
Leposaviq,43.1,20.8,Kosovo
Omurtag,43.1,26.417,Bulgaria
Montepulciano,43.1,11.7833,Italy
Lyaskovets,43.1,25.7167,Bulgaria
Cabanaquinta,43.1,-5.5833,Spain
Six-Fours-les-Plages,43.1009,5.82,France
Salina,43.1023,-76.1768,United States
Hartland,43.1029,-88.3396,United States
Ebetsu,43.1037,141.5362,Japan
Le Pradet,43.1056,6.0233,France
Middleton,43.1064,-89.5059,United States
Saint-Gaudens,43.1081,0.7233,France
Lenox,43.1113,-75.7582,United States
Capljina,43.1118,17.7055,Bosnia and Herzegovina
Perugia,43.1122,12.3889,Italy
Staryye Atagi,43.1126,45.7339,Russia
Whitefish Bay,43.1131,-87.9003,United States
Pamiers,43.1164,1.6108,France
Bol'shoy Kamen',43.1167,132.35,Russia
Partizansk,43.1167,133.1167,Russia
Brant,43.1167,-80.3667,Canada
Thorold,43.1167,-79.2,Canada
Durham,43.1174,-70.9194,United States
Brighton,43.1175,-77.5835,United States
Sanary-sur-Mer,43.1192,5.8022,France
Hyeres,43.1199,6.1316,France
Van Buren,43.1211,-76.3591,United States
La Garde,43.1256,6.0108,France
Toulon,43.1258,5.9306,France
Glendale,43.1287,-87.9277,United States
Lincoln,43.13,-79.43,Canada
Woodstock,43.1306,-80.7467,Canada
Mountain Home,43.1324,-115.697,United States
Novyye Atagi,43.1328,45.7797,Russia
Vladivostok,43.1333,131.9,Russia
Urus-Martan,43.1333,45.55,Russia
Gorna Oryahovitsa,43.1333,25.7,Bulgaria
Corciano,43.1333,12.2833,Italy
Tolosa,43.1333,-2.0833,Spain
Sussex,43.1346,-88.2226,United States
Lovech,43.1347,24.7172,Bulgaria
Whitestown,43.135,-75.3404,United States
La Londe-les-Maures,43.1381,6.2344,France
La Valette-du-Var,43.1383,5.9831,France
Castiglione del Lago,43.1386,12.0478,Italy
Ollioules,43.1394,5.8469,France
Kursumlija,43.1408,21.2678,Serbia
Spencer,43.1468,-95.1534,United States
Chermen,43.1486,44.7069,Russia
Menomonee Falls,43.1487,-88.1227,United States
Mason City,43.1487,-93.1997,United States
La Crau,43.1497,6.0742,France
Novi Pazar,43.15,20.5167,Serbia
Pluzine,43.15,18.83,Montenegro
Shali,43.15,45.9,Russia
Mezdra,43.15,23.7,Bulgaria
Magione,43.15,12.2,Italy
Wilton,43.1502,-73.7276,United States
Gates,43.1514,-77.713,United States
Pirot,43.1519,22.585,Serbia
Zabljak,43.155,19.1208,Montenegro
Digora,43.1581,44.1569,Russia
Pola de Lena,43.1583,-5.8292,Spain
Penfield,43.1602,-77.4483,United States
Fermo,43.1608,13.7158,Italy
Norton Shores,43.1621,-86.2519,United States
Walworth,43.1633,-77.3131,United States
Gekhi,43.1636,45.4725,Russia
Goyty,43.1642,45.6228,Russia
Ogden,43.1646,-77.822,United States
Cicero,43.1662,-76.0662,United States
Magas,43.1667,44.8,Russia
Brantford,43.1667,-80.25,Canada
Ishikari,43.1667,141.3167,Japan
Qaratau,43.1667,70.45,Kazakhstan
Avtury,43.1667,46.0,Russia
Veliki Preslav,43.1667,26.817,Bulgaria
Castagneto Carducci,43.1667,10.6,Italy
La Farlede,43.1678,6.0431,France
Rochester,43.168,-77.6162,United States
Durango,43.1689,-2.63,Spain
Lockport,43.1698,-78.6956,United States
Katyr-Yurt,43.17,45.3711,Russia
Cangas de Narcea,43.1714,-6.5389,Spain
Siping,43.1715,124.3644,China
North Gates,43.1718,-77.7064,United States
Marcy,43.1731,-75.2662,United States
Brown Deer,43.1743,-87.975,United States
La Ciotat,43.1769,5.6086,France
Sweden,43.1791,-77.9406,United States
Azcoitia,43.1792,-2.3106,Spain
Lewiston,43.1793,-78.971,United States
Valerik,43.1797,45.4081,Russia
Greenville,43.1797,-85.2534,United States
Lysander,43.1799,-76.3745,United States
Clay,43.1808,-76.1954,United States
Azpeitia,43.1819,-2.2653,Spain
Sun Prairie,43.1825,-89.2362,United States
Waunakee,43.1829,-89.4447,United States
St. Catharines,43.1833,-79.2333,Canada
Zitorada,43.1833,21.7167,Serbia
Beslan,43.1833,44.55,Russia
Ardon,43.1833,44.3167,Russia
Porto San Giorgio,43.1833,13.8,Italy
Eski Ikan,43.1833,68.5333,Kazakhstan
Provadia,43.1833,27.4333,Bulgaria
Lambton Shores,43.1833,-81.9,Canada
Narbonne,43.1836,3.0042,France
Saint-Cyr-sur-Mer,43.1836,5.7086,France
York,43.186,-70.666,United States
Ermua,43.1875,-2.5008,Spain
Surkhakhi,43.1878,44.9036,Russia
Dover,43.1887,-70.8845,United States
Watertown,43.1893,-88.7285,United States
Sollies-Pont,43.19,6.0411,France
Otaru,43.1907,140.9944,Japan
Achkhoy-Martan,43.1939,45.2833,Russia
Blackfoot,43.194,-112.3454,United States
Oloron-Sainte-Marie,43.1942,-0.6067,France
Yoichi,43.1953,140.7835,Japan
Iwamizawa,43.1962,141.7759,Japan
Doljevac,43.1968,21.8334,Serbia
Le Beausset,43.1983,5.8028,France
Vratsa,43.2,23.55,Bulgaria
Qaskeleng,43.2,76.62,Kazakhstan
Grimsby,43.2,-79.55,Canada
Lukovit,43.2,24.1667,Bulgaria
Citluk,43.2,17.7,Bosnia and Herzegovina
Chechen-Aul,43.2,45.7889,Russia
Lezignan-Corbieres,43.2006,2.7578,France
Muskegon Heights,43.2023,-86.2421,United States
Mayrtup,43.2036,46.1322,Russia
Kurchaloy,43.2044,46.0911,Russia
Arrigorriaga,43.2078,-2.8861,Spain
Ekazhevo,43.2081,44.8186,Russia
Tolentino,43.2086,13.2841,Italy
Abay,43.2092,76.7603,Kazakhstan
Irondequoit,43.2096,-77.5705,United States
Carcassonne,43.21,2.35,France
Barrington,43.2139,-71.0424,United States
Elgoibar,43.2142,-2.4169,Spain
Geldagana,43.2162,46.0381,Russia
Varna,43.2167,27.9167,Bulgaria
Nazran,43.2167,44.7667,Russia
Kizilyurt,43.2167,46.8667,Russia
Carballo,43.2167,-8.6833,Spain
Andoain,43.2167,-2.0167,Spain
Sinalunga,43.2167,11.7333,Italy
Devnya,43.2167,27.5667,Bulgaria
Sultan-Yangiyurt,43.2167,46.8667,Russia
Bela Palanka,43.2178,22.3067,Serbia
Tekes,43.2181,81.8372,China
Amorebieta,43.2192,-2.7342,Spain
Gadzin Han,43.2203,22.0258,Serbia
Roseburg,43.2231,-123.352,United States
Tobetsu,43.2237,141.517,Japan
Bachi-Yurt,43.2242,46.1942,Russia
Rome,43.226,-75.4909,United States
Muskegon,43.2281,-86.2562,United States
San Severino Marche,43.2289,13.1771,Italy
Webster,43.2294,-77.4454,United States
Sant'Elpidio a Mare,43.2295,13.6861,Italy
Uzynaghash,43.2297,76.31,Kazakhstan
Tarbes,43.23,0.07,France
DeForest,43.2301,-89.3431,United States
Concord,43.2305,-71.5595,United States
Galdacano,43.2306,-2.8458,Spain
Alkhan-Yurt,43.2317,45.5722,Russia
Berkovitsa,43.2333,23.1167,Bulgaria
Gualdo Tadino,43.2333,12.7833,Italy
Montegranaro,43.2333,13.6333,Italy
Monteroni d'Arbia,43.2333,11.4167,Italy
Prokuplje,43.2339,21.5861,Serbia
Germantown,43.2343,-88.1217,United States
Mequon,43.2352,-87.9839,United States
Pola de Laviana,43.2358,-5.5563,Spain
Richfield,43.2372,-88.2413,United States
Cuers,43.2375,6.0708,France
Windsor,43.2405,-89.2948,United States
Ontario,43.2408,-77.314,United States
Tsotsin-Yurt,43.2419,46.0,Russia
Pavlikeni,43.2428,25.3217,Bulgaria
Greece,43.246,-77.6988,United States
Moreau,43.2469,-73.6659,United States
Khasavyurt,43.25,46.5833,Russia
Targovishte,43.25,26.5833,Bulgaria
Corridonia,43.25,13.5167,Italy
Alleroy,43.25,46.1333,Russia
Foiano della Chiana,43.25,11.8167,Italy
Mieres,43.2508,-5.7767,Spain
Mesker-Yurt,43.2514,45.9072,Russia
Cogolin,43.2525,6.53,France
Somersworth,43.2534,-70.8856,United States
Niagara-on-the-Lake,43.2553,-79.0717,Canada
Matelica,43.2566,13.0096,Italy
Hamilton,43.2567,-79.8692,Canada
Bilbao,43.2569,-2.9236,Spain
Alkhan-Kala,43.2586,45.5392,Russia
Los Corrales de Buelna,43.2617,-4.0653,Spain
Parma,43.2651,-77.7968,United States
Sjenica,43.2667,20.0,Serbia
Porto Sant'Elpidio,43.2667,13.75,Italy
Hernani,43.2667,-1.9667,Spain
Cortona,43.2756,11.9881,Italy
Almaty,43.2775,76.8958,Kazakhstan
Betanzos,43.2792,-8.2106,Spain
Newfane,43.2818,-78.6932,United States
Cambre,43.283,-8.333,Spain
Shumen,43.2833,26.9333,Bulgaria
Merosina,43.2833,21.7167,Serbia
Zarautz,43.2833,-2.1667,Spain
Sovicille,43.2833,11.2333,Italy
Raska,43.2856,20.6092,Serbia
Culleredo,43.2883,-8.3894,Spain
Blace,43.2906,21.2847,Serbia
Samashki,43.2906,45.3014,Russia
Springfield,43.2907,-72.4809,United States
Aubagne,43.2908,5.5708,France
Niska Banja,43.2933,22.0061,Serbia
Argun,43.2944,45.8839,Russia
Marseille,43.2964,5.37,France
San Vicente de Baracaldo,43.2972,-2.9917,Spain
Zumaia,43.2972,-2.2569,Spain
Rochester,43.299,-70.9787,United States
Cedarburg,43.299,-87.9887,United States
Pau,43.3,-0.37,France
Talghar,43.3,77.2333,Kazakhstan
Civitanova Marche,43.3,13.7333,Italy
Sama,43.3,-5.6833,Spain
Umbertide,43.3,12.3333,Italy
Makarska,43.3,17.0333,Croatia
Villalba,43.3,-7.6833,Spain
Macerata,43.3003,13.4533,Italy
Turkistan,43.3019,68.2692,Kazakhstan
Billere,43.3025,-0.3972,France
Arteijo,43.3044,-8.5114,Spain
Erandio,43.3047,-2.9731,Spain
West Glens Falls,43.3057,-73.6964,United States
Sainte-Maxime,43.3089,6.6378,France
Tineo,43.3095,-6.4922,Spain
Sestao,43.3108,-3.0056,Spain
Agde,43.3108,3.4758,France
Glens Falls,43.3109,-73.6458,United States
Treia,43.3114,13.3131,Italy
Santa Maria de Cayon,43.3114,-3.8525,Spain
Sernovodsk,43.3117,45.1594,Russia
Groznyy,43.3125,45.6986,Russia
Wangqing,43.3126,129.7572,China
Lons,43.315,-0.4108,France
Burlington,43.3167,-79.8,Canada
Karabulak,43.3167,44.9167,Russia
Cecina,43.3167,10.5167,Italy
Guernica y Luno,43.3167,-2.6667,Spain
Morrovalle,43.3167,13.5833,Italy
Fulton,43.3171,-76.4167,United States
Castelnaudary,43.3181,1.9539,France
Siena,43.3183,11.3314,Italy
Dzhalka,43.3186,45.9878,Russia
Tuzdybastau,43.3189,77.0594,Kazakhstan
Nis,43.3192,21.8961,Serbia
Portugalete,43.3194,-3.0194,Spain
Narat,43.3198,84.0147,China
Donostia,43.32,-1.98,Spain
North Dumfries,43.32,-80.38,Canada
South Huron,43.32,-81.5,Canada
Grafton,43.3204,-87.948,United States
Hamlin,43.3213,-77.9135,United States
Hastings,43.3215,-76.1582,United States
Hartford,43.3223,-88.3784,United States
Lescar,43.325,-0.4161,France
Wells,43.3267,-70.6336,United States
Nemuro,43.3301,145.5829,Japan
Santurce-Antiguo,43.3303,-3.0314,Spain
Bibai,43.3329,141.8538,Japan
Oleiros,43.3333,-8.3166,Spain
Fabriano,43.3333,12.9167,Italy
Otegen Batyr,43.3333,77.05,Kazakhstan
Monte San Savino,43.3333,11.7333,Italy
Glens Falls North,43.335,-73.6832,United States
Allauch,43.3369,5.4828,France
Zhangaozen,43.3378,52.8553,Kazakhstan
Irun,43.3378,-1.7888,Spain
Furano,43.342,142.3832,Japan
Mostar,43.3436,17.8075,Bosnia and Herzegovina
Castiglion Fiorentino,43.3439,11.9189,Italy
Kingsbury,43.344,-73.5396,United States
Elkhotovo,43.3458,44.2028,Russia
Plan-de-Cuques,43.3469,5.4631,France
Verkhniye Achaluki,43.3469,44.6975,Russia
Castelnuovo Berardenga,43.3474,11.5044,Italy
Beziers,43.3476,3.219,France
Roquevaire,43.3494,5.6047,France
Gudermes,43.35,46.1,Russia
Esik,43.35,77.4667,Kazakhstan
Gubbio,43.35,12.5667,Italy
Popovo,43.35,26.2333,Bulgaria
Sada,43.35,-8.25,Spain
Novi Pazar,43.35,27.2,Bulgaria
Auterive,43.3503,1.4747,France
Torrelavega,43.3531,-4.0458,Spain
Munguia,43.3547,-2.8472,Spain
Pljevlja,43.3567,19.3583,Montenegro
Queensbury,43.3568,-73.6765,United States
Hendaye,43.3586,-1.7744,France
Oviedo,43.36,-5.845,Spain
Boralday,43.3603,76.8578,Kazakhstan
Urrugne,43.3622,-1.7,France
Dunhua,43.3667,128.2333,China
A Coruna,43.3667,-8.3833,Spain
Artem,43.3667,132.2,Russia
Potenza Picena,43.3667,13.6167,Italy
Cingoli,43.3667,13.2167,Italy
Levski,43.3667,25.1333,Bulgaria
Auriol,43.3694,5.6314,France
Stratford,43.3708,-80.9819,Canada
Aksay,43.3725,46.445,Russia
Shamalgan,43.3775,76.62,Kazakhstan
Coos Bay,43.3789,-124.233,United States
Claremont,43.379,-72.3368,United States
Alma,43.3799,-84.6556,United States
Sopelana,43.3814,-2.9792,Spain
Chateauneuf-les-Martigues,43.3831,5.1642,France
Pola de Siero,43.3833,-5.65,Spain
Brus,43.3836,21.0336,Serbia
Castro-Urdiales,43.3844,-3.215,Spain
Port Washington,43.3846,-87.8855,United States
La Corredoria,43.3853,-5.8208,Spain
Grado,43.3881,-6.0736,Spain
Saint-Jean-de-Luz,43.3903,-1.6597,France
Gignac-la-Nerthe,43.3932,5.2356,France
Betsukai,43.3938,145.1175,Japan
Le Luc,43.3947,6.3128,France
Colindres,43.3967,-3.4483,Spain
Cambridge,43.3972,-80.3114,Canada
Kennebunk,43.3972,-70.5707,United States
Septemes-les-Vallons,43.3983,5.3658,France
Rosignano Marittimo,43.4,10.4667,Italy
Colle di Val d'Elsa,43.4,11.1333,Italy
Recanati,43.4,13.55,Italy
Wilmot,43.4,-80.65,Canada
Tyrnyauz,43.4,42.9167,Russia
Volterra,43.4,10.8667,Italy
Monteriggioni,43.4,11.2167,Italy
El Astillero,43.4017,-3.8194,Spain
Port-de-Bouc,43.405,4.9886,France
Martigues,43.4053,5.0475,France
Sete,43.4053,3.6975,France
Brignoles,43.4058,6.0617,France
Montana,43.4075,23.2217,Bulgaria
North Bend,43.4075,-124.2364,United States
Pleven,43.4078,24.6203,Bulgaria
Les Pennes-Mirabeau,43.4106,5.3103,France
Laredo,43.4144,-3.41,Spain
Marignane,43.416,5.2145,France
Svrljig,43.4167,22.1167,Serbia
Civitella in Val di Chiana,43.4167,11.7167,Italy
West Bend,43.4173,-88.1818,United States
Kitchener,43.4186,-80.4728,Canada
Saginaw,43.4199,-83.9501,United States
Bermeo,43.42,-2.7264,Spain
Argudan,43.42,43.92,Russia
Llanes,43.4214,-4.7564,Spain
Sanford,43.4244,-70.7573,United States
Saint-Raphael,43.4252,6.7684,France
Meze,43.4267,3.6053,France
Balchik,43.4269,28.1617,Bulgaria
Vidauban,43.4272,6.4319,France
Porto Recanati,43.4322,13.6647,Italy
Frejus,43.433,6.737,France
Kavarna,43.4333,28.3333,Bulgaria
